"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_m","height_m","width_m","url_n","height_n","width_n","url_z","height_z","width_z","url_c","height_c","width_c","url_l","height_l","width_l","url_o","height_o","width_o","longitude","latitude","geometry","within","license_name","license_url"
1,2223017299,"41072040@N00","9f65c66c98",2037,3,"Kebran Gabriel Monastery — church murals",NA,NA,NA,2008-01-27 18:23:51,2012-07-19 15:25:50,2008-01-15 08:21:41,0,0,558,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_s.jpg",75,75,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_t.jpg",66,100,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_m.jpg",159,240,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_q.jpg",150,150,"https://live.staticflickr.com/2037/2223017299_9f65c66c98.jpg",332,500,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_n.jpg",213,320,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_z.jpg",425,640,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_c.jpg",531,800,"https://live.staticflickr.com/2037/2223017299_9f65c66c98_b.jpg",680,1024,"https://live.staticflickr.com/2037/2223017299_7726219bbd_o.jpg",1360,2048,37.364524,11.651989,"c(37.364524, 11.651989)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223828620,"41072040@N00","9e376d045a",2018,3,"Kebran Gabriel Monastery - the church",NA,NA,NA,2008-01-27 18:30:56,2008-01-27 18:48:13,2008-01-15 08:26:10,0,0,700,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2018/2223828620_9e376d045a_s.jpg",75,75,"https://live.staticflickr.com/2018/2223828620_9e376d045a_t.jpg",66,100,"https://live.staticflickr.com/2018/2223828620_9e376d045a_m.jpg",159,240,"https://live.staticflickr.com/2018/2223828620_9e376d045a_q.jpg",150,150,"https://live.staticflickr.com/2018/2223828620_9e376d045a.jpg",332,500,"https://live.staticflickr.com/2018/2223828620_9e376d045a_n.jpg",213,320,"https://live.staticflickr.com/2018/2223828620_9e376d045a_z.jpg",425,640,"https://live.staticflickr.com/2018/2223828620_9e376d045a_c.jpg",531,800,"https://live.staticflickr.com/2018/2223828620_9e376d045a_b.jpg",680,1024,"https://live.staticflickr.com/2018/2223828620_b331daefd9_o.jpg",1360,2048,37.364407,11.652124,"c(37.364407, 11.652124)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223826712,"41072040@N00","1f3f7f8c57",2048,3,"Kebran Gabriel Monastery — church exterior",NA,NA,NA,2008-01-27 18:30:08,2008-01-27 18:48:13,2008-01-15 08:23:44,0,0,395,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_s.jpg",75,75,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_t.jpg",100,66,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_m.jpg",240,159,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_q.jpg",150,150,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57.jpg",500,332,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_n.jpg",320,213,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_z.jpg",640,425,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_c.jpg",800,531,"https://live.staticflickr.com/2048/2223826712_1f3f7f8c57_b.jpg",1024,680,"https://live.staticflickr.com/2048/2223826712_1d463d89ac_o.jpg",3083,2048,37.36457,11.651969,"c(37.36457, 11.651969)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223024289,"41072040@N00","854fd7c297",2258,3,"Kebran Gabriel Monastery — church murals",NA,NA,NA,2008-01-27 18:26:33,2008-01-27 18:48:12,2008-01-15 08:23:02,0,0,408,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2258/2223024289_854fd7c297_s.jpg",75,75,"https://live.staticflickr.com/2258/2223024289_854fd7c297_t.jpg",100,66,"https://live.staticflickr.com/2258/2223024289_854fd7c297_m.jpg",240,159,"https://live.staticflickr.com/2258/2223024289_854fd7c297_q.jpg",150,150,"https://live.staticflickr.com/2258/2223024289_854fd7c297.jpg",500,332,"https://live.staticflickr.com/2258/2223024289_854fd7c297_n.jpg",320,213,"https://live.staticflickr.com/2258/2223024289_854fd7c297_z.jpg",640,425,"https://live.staticflickr.com/2258/2223024289_854fd7c297_c.jpg",800,531,"https://live.staticflickr.com/2258/2223024289_854fd7c297_b.jpg",1024,680,"https://live.staticflickr.com/2258/2223024289_6715c7df0f_o.jpg",3083,2048,37.364605,11.651942,"c(37.364605, 11.651942)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223835302,"41072040@N00","db1dbdb249",2178,3,"Boats just like in ancient Egypt, says Ilona",NA,NA,NA,2008-01-27 18:33:46,2008-01-27 18:48:13,2008-01-15 08:32:12,0,0,953,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_s.jpg",75,75,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_t.jpg",100,66,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_m.jpg",240,159,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_q.jpg",150,150,"https://live.staticflickr.com/2178/2223835302_db1dbdb249.jpg",500,332,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_n.jpg",320,213,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_z.jpg",640,425,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_c.jpg",800,531,"https://live.staticflickr.com/2178/2223835302_db1dbdb249_b.jpg",1024,680,"https://live.staticflickr.com/2178/2223835302_a422f6c535_o.jpg",3083,2048,37.364777,11.649926,"c(37.364777, 11.649926)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223043079,"41072040@N00","87e1896ce7",2012,3,"Storm brewing over Lake Tana",NA,NA,NA,2008-01-27 18:34:23,2008-01-27 18:48:12,2008-01-15 08:40:35,0,0,396,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_s.jpg",75,75,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_t.jpg",51,100,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_m.jpg",122,240,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_q.jpg",150,150,"https://live.staticflickr.com/2012/2223043079_87e1896ce7.jpg",255,500,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_n.jpg",163,320,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_z.jpg",326,640,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_c.jpg",407,800,"https://live.staticflickr.com/2012/2223043079_87e1896ce7_b.jpg",522,1024,"https://live.staticflickr.com/2012/2223043079_a7112cbc7b_o.jpg",1043,2048,37.378663,11.647172,"c(37.378663, 11.647172)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223838800,"41072040@N00","ea187e30fe",2125,3,"Church bells made from hollow stones",NA,NA,NA,2008-01-27 18:35:12,2008-01-27 18:48:10,2008-01-15 09:18:03,0,0,355,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_s.jpg",75,75,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_t.jpg",66,100,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_m.jpg",159,240,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_q.jpg",150,150,"https://live.staticflickr.com/2125/2223838800_ea187e30fe.jpg",332,500,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_n.jpg",213,320,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_z.jpg",425,640,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_c.jpg",531,800,"https://live.staticflickr.com/2125/2223838800_ea187e30fe_b.jpg",680,1024,"https://live.staticflickr.com/2125/2223838800_7c396fe24d_o.jpg",1360,2048,37.403551,11.622494,"c(37.403551, 11.622494)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223854636,"41072040@N00","1da14c2088",2317,3,"Church priest shows off his treasures",NA,NA,NA,2008-01-27 18:41:02,2008-01-27 18:48:13,2008-01-15 09:27:23,0,0,336,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2317/2223854636_1da14c2088_s.jpg",75,75,"https://live.staticflickr.com/2317/2223854636_1da14c2088_t.jpg",100,66,"https://live.staticflickr.com/2317/2223854636_1da14c2088_m.jpg",240,159,"https://live.staticflickr.com/2317/2223854636_1da14c2088_q.jpg",150,150,"https://live.staticflickr.com/2317/2223854636_1da14c2088.jpg",500,332,"https://live.staticflickr.com/2317/2223854636_1da14c2088_n.jpg",320,213,"https://live.staticflickr.com/2317/2223854636_1da14c2088_z.jpg",640,425,"https://live.staticflickr.com/2317/2223854636_1da14c2088_c.jpg",800,531,"https://live.staticflickr.com/2317/2223854636_1da14c2088_b.jpg",1024,680,"https://live.staticflickr.com/2317/2223854636_a731f6bce9_o.jpg",3083,2048,37.403634,11.622554,"c(37.403634, 11.622554)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223056399,"41072040@N00","13ca239dbd",2015,3,"Church priest shows off his manuscripts — II",NA,NA,NA,2008-01-27 18:39:15,2008-01-27 18:48:11,2008-01-15 09:24:32,0,0,385,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_s.jpg",75,75,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_t.jpg",66,100,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_m.jpg",159,240,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_q.jpg",150,150,"https://live.staticflickr.com/2015/2223056399_13ca239dbd.jpg",332,500,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_n.jpg",213,320,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_z.jpg",425,640,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_c.jpg",531,800,"https://live.staticflickr.com/2015/2223056399_13ca239dbd_b.jpg",680,1024,"https://live.staticflickr.com/2015/2223056399_585c6e2c99_o.jpg",1360,2048,37.403634,11.622554,"c(37.403634, 11.622554)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223049101,"41072040@N00","1e95425ebb",2403,3,"Church priest shows off his manuscripts — !",NA,NA,NA,2008-01-27 18:36:39,2008-01-27 18:48:11,2008-01-15 09:24:19,0,0,367,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_s.jpg",75,75,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_t.jpg",100,66,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_m.jpg",240,159,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_q.jpg",150,150,"https://live.staticflickr.com/2403/2223049101_1e95425ebb.jpg",500,332,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_n.jpg",320,213,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_z.jpg",640,425,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_c.jpg",800,531,"https://live.staticflickr.com/2403/2223049101_1e95425ebb_b.jpg",1024,680,"https://live.staticflickr.com/2403/2223049101_d0a2d6947b_o.jpg",3083,2048,37.403634,11.622554,"c(37.403634, 11.622554)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223065501,"41072040@N00","e81da784c3",2254,3,"Ethiopian kids and a priest",NA,NA,NA,2008-01-27 18:42:37,2008-01-27 18:48:12,2008-01-15 09:33:28,0,0,784,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2254/2223065501_e81da784c3_s.jpg",75,75,"https://live.staticflickr.com/2254/2223065501_e81da784c3_t.jpg",66,100,"https://live.staticflickr.com/2254/2223065501_e81da784c3_m.jpg",159,240,"https://live.staticflickr.com/2254/2223065501_e81da784c3_q.jpg",150,150,"https://live.staticflickr.com/2254/2223065501_e81da784c3.jpg",332,500,"https://live.staticflickr.com/2254/2223065501_e81da784c3_n.jpg",213,320,"https://live.staticflickr.com/2254/2223065501_e81da784c3_z.jpg",425,640,"https://live.staticflickr.com/2254/2223065501_e81da784c3_c.jpg",531,800,"https://live.staticflickr.com/2254/2223065501_e81da784c3_b.jpg",680,1024,"https://live.staticflickr.com/2254/2223065501_22de1d8b83_o.jpg",1360,2048,37.403526,11.622475,"c(37.403526, 11.622475)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,2223856564,"41072040@N00","899a8a5cca",2119,3,"Ethiopian kinds are sooo cute",NA,NA,NA,2008-01-27 18:41:43,2008-01-27 18:48:11,2008-01-15 09:33:11,0,0,476,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_s.jpg",75,75,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_t.jpg",66,100,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_m.jpg",159,240,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_q.jpg",150,150,"https://live.staticflickr.com/2119/2223856564_899a8a5cca.jpg",332,500,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_n.jpg",213,320,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_z.jpg",425,640,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_c.jpg",531,800,"https://live.staticflickr.com/2119/2223856564_899a8a5cca_b.jpg",680,1024,"https://live.staticflickr.com/2119/2223856564_43b65bd433_o.jpg",1360,2048,37.403526,11.622475,"c(37.403526, 11.622475)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
